Data_ID	Sequence_Name	RNA_Size	ORF_Size	Ficket_Score	Hexamer_Score	Coding_Probability	Coding_Label
1287	TCONS_00061702 	1013	117	0.8879	-0.0329392523125	0.013110085638634	no
1288	TCONS_00061703 	1571	108	1.0346	-0.421468964985	0.001418570740708	no
1289	TCONS_00061704 	3833	321	0.6562	-0.187871973962	0.017331534775086	no
1290	TCONS_00061705 	918	207	0.5745	-0.39247631386	0.001228331867941	no
1291	TCONS_00061706 	569	81	0.9569	0.223398638482	0.058735160648769	no
1292	TCONS_00061707 	1985	486	0.6531	-0.0453711447532	0.22961376389286	no
1293	TCONS_00050175 	2410	162	0.7715	-0.072089484758	0.010522251213804	no
1294	TCONS_00059864 	317	99	0.726	-0.284936386066	0.001297513637918	no
1295	TCONS_00061708 	684	180	0.4794	-0.339216766472	0.000981219362807	no
1296	TCONS_00061709 	1080	126	0.8567	-0.178887239039	0.005018552324478	no
1297	TCONS_00061710 	2557	174	0.9457	0.0789328780331	0.053230452944316	no
1298	TCONS_00061711 	328	105	0.5548	-0.0846477600845	0.003026517059932	no
1299	TCONS_00061712 	1345	186	0.9157	-0.0163395330156	0.032346017013956	no
1300	TCONS_00061713 	932	144	0.604	-0.222570043491	0.002090267894713	no
1301	TCONS_00061714 	727	69	0.7416	-0.142676448514	0.002455481356883	no
1302	TCONS_00061715 	2334	315	0.6661	0.0302859810508	0.073093368683251	no
1303	TCONS_00061716 	2012	234	0.5468	-0.285514130645	0.002853932461307	no
1304	TCONS_00061717 	3266	159	0.9687	-0.00752177741519	0.027061802377278	no
1305	TCONS_00061718 	4536	360	0.6161	-0.0744392212297	0.045833111934731	no
1306	TCONS_00061719 	7249	363	0.8136	-0.0622745684988	0.078184469027867	no
1307	TCONS_00061720 	1157	150	0.6682	-0.0814148748196	0.006803582868166	no
1308	TCONS_00061721 	2344	192	1.0842	0.101649608749	0.11049103266202	no
1309	TCONS_00061723 	1580	246	0.6615	-0.205171388099	0.008086916061767	no
1310	TCONS_00061724 	1910	213	0.8549	-0.113991002363	0.018405232848796	no
1311	TCONS_00061725 	1363	369	0.5509	0.0840355611559	0.12961125004141	no
1312	TCONS_00061726 	1554	351	0.9553	-0.115992440135	0.10333768813454	no
1313	TCONS_00061727 	2794	207	0.4615	-0.206970991236	0.00261198771621	no
1314	TCONS_00050798 	1200	195	0.7712	-0.0859011676754	0.01469326942496	no
1315	TCONS_00061728 	575	123	0.687	-0.276786701278	0.001545408813876	no
1316	TCONS_00061729 	2999	276	0.4885	-0.00617140791759	0.02186271049984	no
1317	TCONS_00061730 	975	252	0.5398	-0.00768977193336	0.022176488373935	no
1318	TCONS_00061731 	884	171	0.8625	-0.149981614797	0.010129877093882	no
1319	TCONS_00061732 	1203	117	0.8528	-0.296654543905	0.002057585571591	no
1320	TCONS_00061733 	698	120	1.0324	-0.235166862122	0.005761377910124	no
1321	TCONS_00061734 	5956	327	0.657	-0.266724417586	0.009757775852121	no
1322	TCONS_00061735 	1368	309	0.8578	-0.0177396570894	0.094395795540161	no
1323	TCONS_00061736 	901	174	0.6144	-0.237644322925	0.002707580709947	no
1324	TCONS_00061737 	1126	186	0.9374	0.0089283150259	0.041088272147748	no
1325	TCONS_00061738 	6167	372	0.6418	-0.126678628416	0.036640117789974	no
1326	TCONS_00061739 	6148	420	0.829	-0.0495974237595	0.16082931037566	no
1327	TCONS_00061740 	2162	180	0.4268	-0.237561123219	0.00148691264865	no
1328	TCONS_00061741 	2823	231	0.8516	-0.265768608935	0.007768792156704	no
1329	TCONS_00061742 	6181	225	0.7143	-0.177537884515	0.006912718194397	no
1330	TCONS_00061743 	3547	225	0.9476	-0.429220148066	0.003216548122207	no
1331	TCONS_00061744 	1255	291	0.7776	-0.0856506814011	0.04112207856549	no
1332	TCONS_00061745 	1038	129	1.096	-0.177542098858	0.011054004066056	no
1333	TCONS_00061746 	2510	255	0.7865	-0.230613669609	0.010521175441213	no
1334	TCONS_00061747 	3698	258	1.0756	-0.348800602607	0.01148148313981	no
1335	TCONS_00061748 	1605	270	0.5807	-0.114283601052	0.014698340258197	no
1336	TCONS_00061749 	4758	273	0.4706	-0.149409950223	0.007089170113052	no
1337	TCONS_00061750 	3081	306	0.8438	-0.156307829243	0.033685291393156	no
1338	TCONS_00061751 	937	144	0.711	-0.0417805253621	0.00957639199827	no
1339	TCONS_00061752 	1181	276	0.41	-0.169827870867	0.006576477159302	no
1340	TCONS_00061753 	1393	132	0.6702	-0.155190751037	0.003424953467924	no
1341	TCONS_00061754 	2163	138	0.9674	-0.19600030063	0.006754462404591	no
1342	TCONS_00061755 	1962	324	0.6719	-0.134377141981	0.029621689304407	no
1343	TCONS_00061756 	906	213	0.8938	-0.295838996735	0.00673284275359	no
1344	TCONS_00061757 	941	123	0.9791	-0.415137874845	0.001518010537225	no
1345	TCONS_00061758 	1029	144	0.9731	0.217266124908	0.10807369474894	no
1346	TCONS_00061759 	445	90	0.8938	0.21670788648	0.051574091306687	no
1347	TCONS_00061760 	874	201	0.9489	-0.293861718744	0.007134712422333	no
1348	TCONS_00061761 	1050	150	0.7801	-0.183991621136	0.004953695299086	no
1349	TCONS_00061762 	2233	159	0.5559	-0.122250404305	0.003781059762691	no
1350	TCONS_00061763 	634	171	1.222	0.0388069105401	0.10057005053029	no
1351	TCONS_00061764 	1051	150	0.9502	-0.0729534184563	0.017375837458883	no
1352	TCONS_00061765 	1779	240	0.7783	-0.128190300698	0.017791243117015	no
1353	TCONS_00061766 	622	123	0.9264	0.0249831885942	0.023449655389285	no
1354	TCONS_00061767 	975	108	0.6437	-0.281008562549	0.001089110706742	no
1355	TCONS_00061768 	703	87	0.6884	-0.376105747536	0.00054223803027	no
1356	TCONS_00061769 	1340	234	0.5925	-0.271107023743	0.003770811283778	no
1357	TCONS_00051413 	3366	417	0.4041	-0.26698705711	0.013574351428707	no
1358	TCONS_00051414 	838	240	0.7486	-0.260156876259	0.007256463001106	no
1359	TCONS_00060912 	3960	480	0.5379	-0.0776574710611	0.12234546741534	no
1360	TCONS_00060913 	5011	480	0.5379	-0.0776574710611	0.11565665195742	no
1361	TCONS_00051442 	1156	183	1.0024	-0.171301043871	0.015216205766108	no
1362	TCONS_00061770 	705	102	0.9079	-0.182141821841	0.004555228635441	no
1363	TCONS_00061771 	466	63	0.6842	-0.130020167613	0.002123037459338	no
1364	TCONS_00061772 	2022	126	0.4961	-0.314395782267	0.000626675069208	no
1365	TCONS_00061773 	604	96	0.5482	-0.0516766390742	0.00328721494091	no
1366	TCONS_00061774 	1172	132	1.0128	0.124570292367	0.060866360988005	no
1367	TCONS_00061775 	1050	231	0.7889	-0.0223233921034	0.0344944512143	no
1368	TCONS_00061776 	2168	261	0.8856	-0.0663997686244	0.044677827139537	no
1369	TCONS_00061777 	1104	306	0.526	0.0312249680424	0.047574071235145	no
1370	TCONS_00061778 	653	105	0.4723	-0.11253057017	0.001906931575487	no
1371	TCONS_00061779 	897	132	0.8028	-0.247573138026	0.002910698407022	no
1372	TCONS_00061219 	323	111	0.839	-0.0961704919513	0.007280320358538	no
1373	TCONS_00061780 	663	177	1.0139	-0.0781562707769	0.027817425841923	no
1374	TCONS_00051835 	7201	462	0.8446	-0.0429218656123	0.23706712110367	no
1375	TCONS_00051836 	1542	462	0.8446	-0.0429218656123	0.30465660879998	no
1376	TCONS_00061781 	8223	324	0.5655	-0.246612999418	0.007070888786183	no
1377	TCONS_00061782 	3449	333	1.015	0.0100611734952	0.18992275530206	no
1378	TCONS_00061783 	1269	228	0.8449	-0.055150852593	0.031726014443561	no
1379	TCONS_00061784 	719	78	1.2376	-0.0718837983023	0.020166299358894	no
1380	TCONS_00061785 	2257	204	0.9835	0.056628535824	0.071467914697808	no
1381	TCONS_00061786 	775	96	0.774	-0.262910195791	0.001642305218057	no
1382	TCONS_00061787 	646	213	0.964	-0.201119108794	0.015793035030919	no
1383	TCONS_00061788 	801	237	0.9916	0.0766589846924	0.12330863029602	no
1384	TCONS_00061789 	809	168	0.5657	-0.332670591792	0.001171039604637	no
1385	TCONS_00061790 	1188	258	0.7328	-0.0501973528692	0.032027249628396	no
1386	TCONS_00051854 	8790	363	0.8094	-0.0948370029279	0.05791989533256	no
1387	TCONS_00051855 	8660	363	0.8094	-0.0948370029279	0.058352106636207	no
1388	TCONS_00061791 	768	171	0.9636	-0.258631201891	0.006862869088672	no
1389	TCONS_00061792 	476	78	0.8793	-0.231930722329	0.002349786228559	no
1390	TCONS_00061793 	1328	549	0.4906	-0.176822416241	0.13378114304196	no
1391	TCONS_00061794 	3292	474	0.833	0.057242990705	0.45590210915016	yes
1392	TCONS_00061795 	1034	222	0.6904	-0.0329604512219	0.021712828931841	no
1393	TCONS_00061796 	1724	579	0.6113	-0.138282846227	0.28212663410846	no
1394	TCONS_00061797 	1383	192	0.4983	-0.273777949581	0.001748938983905	no
1395	TCONS_00080642 	625	111	0.4852	-0.109498741892	0.002164860466116	no
1396	TCONS_00080643 	1676	246	0.6759	-0.0654042924111	0.020894204981276	no
1397	TCONS_00080646 	2459	189	0.7947	-0.245155635776	0.004847119398337	no
1398	TCONS_00080647 	1116	195	0.624	-0.234335102881	0.003529772449263	no
1399	TCONS_00080648 	1765	441	0.6503	-0.0811448681529	0.12689975776061	no
1400	TCONS_00080649 	1075	237	0.5802	-0.166122210443	0.007587393167076	no
1401	TCONS_00080650 	6069	597	0.5594	-0.140251738676	0.23519325698494	no
1402	TCONS_00080651 	3592	261	0.6077	-0.191740670186	0.007769575756516	no
1403	TCONS_00080652 	2177	408	0.8027	-0.0745401151792	0.14331643081064	no
1404	TCONS_00080653 	8096	411	0.7835	-0.120593374863	0.077317751529555	no
1405	TCONS_00080654 	3060	231	0.4936	-0.00148644938962	0.014145095686454	no
1406	TCONS_00080655 	807	123	0.7815	-0.163302195768	0.004325826578412	no
1407	TCONS_00080656 	2409	555	0.6874	-0.00562024509621	0.4700336228938	yes
1408	TCONS_00080657 	1622	228	0.6151	-0.208514256468	0.005627725534609	no
1409	TCONS_00080658 	1314	288	0.4706	-0.0849573164784	0.015592691713402	no
1410	TCONS_00080659 	699	63	0.5788	-0.0438042122652	0.002654462993337	no
1411	TCONS_00080660 	1290	189	0.4192	-0.200498051545	0.0021535422013	no
1412	TCONS_00080661 	484	66	0.9154	-0.348259207413	0.001073311416931	no
1413	TCONS_00080662 	2311	237	0.8128	-0.154254210178	0.015680647289188	no
1414	TCONS_00080663 	279	141	0.8269	-0.0161385794393	0.016336817543408	no
1415	TCONS_00080664 	1444	189	0.6882	-0.249719716705	0.003584181703207	no
1416	TCONS_00080665 	3187	345	0.9133	-0.0319330050697	0.12992019363622	no
1417	TCONS_00080666 	1145	192	0.978	-0.151144646767	0.017711514957588	no
1418	TCONS_00080667 	790	84	0.592	-0.467088719976	0.000211605500352	no
1419	TCONS_00080668 	1088	192	0.8464	-0.245590661289	0.006373168752347	no
1420	TCONS_00080669 	528	135	0.4669	-0.240019172436	0.001126948580341	no
1421	TCONS_00080670 	1618	270	0.7223	-0.0397205443624	0.036657058480843	no
1422	TCONS_00080671 	822	402	0.6115	-0.168300197441	0.047861573175919	no
1423	TCONS_00062289 	3546	267	0.6637	-0.1278556642	0.015003865556369	no
1424	TCONS_00071817 	767	270	0.6578	0.0953602350905	0.07392364122035	no
1425	TCONS_00080675 	553	87	0.9182	-0.810660148392	6.40E-05	no
1426	TCONS_00080676 	1280	126	0.593	-0.0419244733249	0.005346408885189	no
1427	TCONS_00080677 	2457	372	0.5959	-0.211243664559	0.023054510694003	no
1428	TCONS_00062768 	4160	327	0.6455	-0.00014797797511	0.058035656104358	no
1429	TCONS_00080678 	3846	351	0.7169	-0.0326368631931	0.075960979535588	no
1430	TCONS_00072064 	1587	153	0.7205	-0.117764970155	0.00635064166634	no
1431	TCONS_00080681 	4738	222	0.7116	-0.0988684794504	0.01211231369433	no
1432	TCONS_00080682 	1934	390	0.8868	0.0551292944389	0.29995846477686	no
1433	TCONS_00080683 	2532	168	0.6367	-0.14229675954	0.00461738958293	no
1434	TCONS_00080684 	1191	108	0.3671	-0.431146045296	0.000167433274487	no
1435	TCONS_00080685 	908	219	0.386	-0.348769941127	0.001033045377576	no
1436	TCONS_00080686 	311	87	0.8382	-0.439538206676	0.000584828706023	no
1437	TCONS_00080687 	2707	171	0.6461	-0.326363103212	0.001446382038299	no
1438	TCONS_00080688 	1253	114	0.6542	-0.380049489968	0.000614408572995	no
1439	TCONS_00063093 	2881	219	0.6747	-0.314786778443	0.002835903876554	no
1440	TCONS_00063094 	2884	219	0.6747	-0.314786778443	0.002835388812353	no
1441	TCONS_00080689 	1274	114	0.5105	-0.310914685659	0.000616675687632	no
1442	TCONS_00080690 	940	144	0.8664	-0.166540559823	0.006864687869842	no
1443	TCONS_00080691 	2111	201	0.4199	-0.512010652058	0.000299486530902	no
1444	TCONS_00080692 	1736	153	0.7182	-0.322701600888	0.00162246382155	no
1445	TCONS_00080693 	1938	231	0.3737	-0.260283901164	0.001904875553254	no
1446	TCONS_00080694 	595	81	0.8211	-0.00563659176613	0.008883512167929	no
1447	TCONS_00080698 	2951	147	0.7629	-0.234500454176	0.002906079644096	no
1448	TCONS_00080699 	365	81	0.7776	-0.260413692927	0.001472239251816	no
1449	TCONS_00063246 	1598	177	0.6336	-0.114736070661	0.006387188670542	no
1450	TCONS_00080700 	1015	141	0.7754	-0.191323047493	0.004231290276891	no
1451	TCONS_00080701 	1941	297	0.5371	-0.26884169078	0.006113339158137	no
1452	TCONS_00080703 	3729	240	0.9008	-0.207159875944	0.013843461554184	no
1453	TCONS_00080704 	1696	249	0.514	-0.164095371591	0.006852729270622	no
1454	TCONS_00080705 	2462	216	0.8792	-0.277000487146	0.006843850409743	no
1455	TCONS_00080706 	1188	273	0.9984	-0.174466200532	0.037963846473925	no
1456	TCONS_00080707 	531	216	0.46	-0.441953898628	0.000698070189137	no
1457	TCONS_00080708 	1485	174	0.7715	0.105020444155	0.039603793222632	no
1458	TCONS_00080709 	2135	270	1.1224	0.0703778805295	0.21145441499164	no
1459	TCONS_00080710 	1568	201	0.6376	-0.100764780157	0.009185157758835	no
1460	TCONS_00080711 	683	144	0.7158	-0.0923436111805	0.007088497586661	no
1461	TCONS_00080712 	1746	252	0.7103	-0.149554101441	0.014286374061621	no
1462	TCONS_00080713 	1170	255	0.571	-0.0361299392612	0.020725494485012	no
1463	TCONS_00080714 	706	66	0.8224	-0.339934236355	0.000835496462119	no
1464	TCONS_00080715 	892	231	0.5074	-0.100950038843	0.008785331121124	no
1465	TCONS_00080716 	1130	210	0.4471	-0.274159786156	0.001832184724743	no
1466	TCONS_00080717 	1202	195	0.5276	-0.339962278981	0.001294300415264	no
1467	TCONS_00080718 	517	117	0.9071	-0.273891421575	0.002954081423804	no
1468	TCONS_00080719 	1535	165	0.7784	0.0291325722429	0.02257389750759	no
1469	TCONS_00080720 	1937	186	0.6772	-0.222848161102	0.00388342351833	no
1470	TCONS_00080721 	1943	294	0.4912	-0.171355088979	0.009715479298858	no
1471	TCONS_00080722 	4647	201	0.4179	-0.280871746844	0.001172639238862	no
1472	TCONS_00080723 	4761	294	0.4368	-0.305785494956	0.002860572762051	no
1473	TCONS_00080724 	1189	138	0.4434	-0.311162421251	0.000649687304966	no
1474	TCONS_00080725 	1160	141	0.6019	-0.271477040114	0.00143643494187	no
1475	TCONS_00080726 	1016	222	0.6483	-0.133805438275	0.009903569903006	no
1476	TCONS_00080727 	4404	195	0.7914	-0.133861484523	0.009440193637925	no
1477	TCONS_00080728 	3389	258	0.6411	-0.320100949604	0.003639002852239	no
1478	TCONS_00080729 	4346	201	0.6948	-0.310592781185	0.002339971555889	no
1479	TCONS_00063826 	4700	153	0.5341	-0.171779411873	0.002057646296822	no
1480	TCONS_00063827 	3163	153	0.5341	-0.171779411873	0.002258466160779	no
1481	TCONS_00080730 	1089	228	0.682	-0.310196318451	0.003672522304861	no
1482	TCONS_00080731 	2081	153	0.4533	-0.163154023798	0.001981274034939	no
1483	TCONS_00080732 	7530	417	0.5571	-0.218907406714	0.023189891831814	no
1484	TCONS_00080733 	642	93	0.6805	-0.22562024656	0.001528501459207	no
1485	TCONS_00080734 	1951	150	0.7378	-0.0312810896347	0.011184222026327	no
1486	TCONS_00080735 	1357	243	0.5558	-0.291381101875	0.003237915397883	no
1487	TCONS_00080736 	1189	207	0.8923	-0.215063100015	0.010483125795909	no
1488	TCONS_00080737 	2051	180	0.6343	-0.125025406511	0.00601264778819	no
1489	TCONS_00080738 	4229	267	0.6205	-0.0248521698395	0.024567472755769	no
1490	TCONS_00080739 	2286	165	0.7452	-0.280618984208	0.00256517642177	no
1491	TCONS_00080740 	973	180	0.9516	-0.201923412252	0.010423868942931	no
1492	TCONS_00080741 	4802	216	0.6321	-0.296387240617	0.002414139860634	no
1493	TCONS_00080742 	704	114	0.4976	-0.199850859916	0.001275451396132	no
1494	TCONS_00080743 	1392	171	0.5664	-0.279618702648	0.001660153365164	no
1495	TCONS_00080744 	3959	147	0.6894	-0.473362330491	0.000449353604855	no
1496	TCONS_00080745 	1260	228	0.3799	-0.40612105585	0.00074894034648	no
1497	TCONS_00080746 	482	165	0.8794	-0.00442311787058	0.02638027133705	no
1498	TCONS_00080747 	1442	66	0.9399	-0.180614962344	0.00330087689488	no
1499	TCONS_00080748 	1890	228	0.5982	-0.12637696741	0.009000172418485	no
1500	TCONS_00080749 	3056	165	1.0668	-0.325185299496	0.004997995300093	no
1501	TCONS_00080750 	4001	450	0.7578	-0.0890337895523	0.15690478799148	no
1502	TCONS_00080751 	4878	216	0.4314	-0.289727371572	0.001338016469358	no
1503	TCONS_00080752 	14039	273	0.6147	-0.288638208802	0.002542419479473	no
1504	TCONS_00080753 	3445	216	0.3982	-0.40360534552	0.000620474926976	no
1505	TCONS_00080754 	3352	237	0.4315	-0.020349020884	0.01080742878168	no
1506	TCONS_00080755 	1765	180	0.6002	-0.111959988155	0.005991698816242	no
1507	TCONS_00080756 	1225	153	0.8975	-0.441241401118	0.001344403725308	no
1508	TCONS_00073129 	13851	345	0.5102	-0.242312811511	0.005460661373601	no
1509	TCONS_00080757 	3160	231	0.8675	-0.407485202395	0.003153691077641	no
1510	TCONS_00080758 	5686	234	0.5636	-0.230936752216	0.003449226127747	no
1511	TCONS_00080759 	4638	267	0.9942	-0.0249657299221	0.073584129981682	no
1512	TCONS_00080760 	619	132	0.5645	-0.399377072551	0.000515131880221	no
1513	TCONS_00080761 	4216	279	0.8421	-0.125768497545	0.028721525535592	no
1514	TCONS_00080762 	767	144	0.62	-0.260929180422	0.001724064708439	no
1515	TCONS_00080763 	1030	195	0.6792	-0.290258541977	0.002919090175888	no
1516	TCONS_00080764 	1535	261	0.7816	-0.298045185934	0.007537292510496	no
1517	TCONS_00080765 	801	177	0.7589	-0.281524832667	0.003314302298968	no
1518	TCONS_00080766 	1906	297	0.5223	-0.0867219216086	0.019206947977267	no
1519	TCONS_00080767 	951	141	0.7404	-0.298703537697	0.001877257123588	no
1520	TCONS_00080768 	2424	168	0.7703	-0.14263934087	0.007038916907964	no
1521	TCONS_00080769 	1303	156	0.9002	-0.190841450643	0.007238874619996	no
1522	TCONS_00080770 	470	195	0.626	-0.0932367809445	0.009323191257335	no
1523	TCONS_00080771 	1986	183	0.9625	-0.224562818297	0.009035839946502	no
1524	TCONS_00080772 	2492	135	0.816	-0.164809305857	0.00490325555509	no
1525	TCONS_00080773 	2422	234	0.9503	-0.19311017267	0.017929353682433	no
1526	TCONS_00080774 	651	54	0.639	-0.472161457403	0.000172954894993	no
1527	TCONS_00080775 	1141	201	1.003	-0.106302185761	0.028099459301505	no
1528	TCONS_00080776 	696	99	0.8419	-0.364423625054	0.0010800389356	no
1529	TCONS_00080779 	2413	129	1.0529	-0.177439935784	0.008906049240783	no
1530	TCONS_00080780 	1055	648	0.641	-0.0857727127585	0.5726573660567	yes
1531	TCONS_00080781 	2358	195	0.6192	-0.263687036774	0.002658650884914	no
1532	TCONS_00080782 	877	141	0.4987	-0.350295095014	0.000628458598281	no
1533	TCONS_00080783 	691	195	0.756	-0.389890636724	0.001966581097371	no
1534	TCONS_00080784 	2886	300	0.5453	-0.410738357671	0.002406444889738	no
1535	TCONS_00080785 	1271	102	0.8007	-0.197392218371	0.002846575860985	no
1536	TCONS_00080786 	1237	201	0.6901	-0.134679869123	0.008838055106091	no
1537	TCONS_00080787 	1788	111	0.7331	-0.14866108758	0.003390014559726	no
1538	TCONS_00080788 	658	234	0.6213	-0.148061998529	0.009637679739309	no
1539	TCONS_00080789 	541	120	1.1797	0.0217835753201	0.048247720454026	no
1540	TCONS_00080790 	853	195	0.962	0.0935336966597	0.083149804134889	no
1541	TCONS_00080791 	1254	147	0.7006	-0.232993708781	0.002675883934025	no
1542	TCONS_00080792 	1196	198	0.5866	-0.319073456637	0.001846900405687	no
1543	TCONS_00080793 	2375	204	0.6713	-0.333251937537	0.002179225201468	no
1544	TCONS_00080794 	1298	111	0.891	-0.202637963444	0.004013625913988	no
1545	TCONS_00080795 	874	126	1.185	-0.343169161139	0.004819592538663	no
1546	TCONS_00080796 	831	87	0.863	-0.12520326546	0.004859832923633	no
1547	TCONS_00074097 	1394	339	0.7372	-0.102118214737	0.053435775773041	no
1548	TCONS_00074098 	1092	186	0.772	-0.0220894419566	0.020382532607566	no
1549	TCONS_00080797 	1326	237	0.3675	-0.20881240502	0.002903171186022	no
1550	TCONS_00080798 	1152	174	0.5241	-0.433315244286	0.000552859130947	no
