ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00187249 	noncoding 	-1.23731 	detail 	search 	search
TCONS_00178141 	noncoding 	-1.2372 	detail 	search 	search
TCONS_00280968 	noncoding 	-1.23717 	detail 	search 	search
TCONS_00314704 	noncoding 	-1.23677 	detail 	search 	search
TCONS_00082186 	noncoding 	-1.23667 	detail 	search 	search
TCONS_00138775 	noncoding 	-1.23661 	detail 	search 	search
TCONS_00266176 	noncoding 	-1.2366 	detail 	search 	search
TCONS_00028507 	noncoding 	-1.23659 	detail 	search 	search
TCONS_00293822 	noncoding 	-1.23654 	detail 	search 	search
TCONS_00224607 	noncoding 	-1.23648 	detail 	search 	search
TCONS_00187103 	noncoding 	-1.23643 	detail 	search 	search
TCONS_00294207 	noncoding 	-1.23641 	detail 	search 	search
TCONS_00304750 	noncoding 	-1.23633 	detail 	search 	search
TCONS_00105359 	noncoding 	-1.23615 	detail 	search 	search
TCONS_00040018 	noncoding 	-1.23601 	detail 	search 	search
TCONS_00082286 	noncoding 	-1.23574 	detail 	search 	search
TCONS_00198318 	noncoding 	-1.23561 	detail 	search 	search
TCONS_00039949 	noncoding 	-1.2356 	detail 	search 	search
TCONS_00058665 	noncoding 	-1.23548 	detail 	search 	search
TCONS_00187507 	noncoding 	-1.23543 	detail 	search 	search
TCONS_00265938 	noncoding 	-1.23542 	detail 	search 	search
TCONS_00094814 	noncoding 	-1.23531 	detail 	search 	search
TCONS_00187272 	noncoding 	-1.23531 	detail 	search 	search
TCONS_00265924 	noncoding 	-1.2353 	detail 	search 	search
TCONS_00305143 	noncoding 	-1.23528 	detail 	search 	search
TCONS_00164035 	noncoding 	-1.23525 	detail 	search 	search
TCONS_00237488 	noncoding 	-1.23524 	detail 	search 	search
TCONS_00281498 	noncoding 	-1.23523 	detail 	search 	search
TCONS_00187093 	noncoding 	-1.23505 	detail 	search 	search
TCONS_00265914 	noncoding 	-1.23505 	detail 	search 	search
TCONS_00205492 	noncoding 	-1.23495 	detail 	search 	search
TCONS_00293561 	noncoding 	-1.23493 	detail 	search 	search
TCONS_00314552 	noncoding 	-1.23492 	detail 	search 	search
TCONS_00187393 	noncoding 	-1.23485 	detail 	search 	search
TCONS_00293690 	noncoding 	-1.23478 	detail 	search 	search
TCONS_00028803 	noncoding 	-1.23474 	detail 	search 	search
TCONS_00039899 	noncoding 	-1.23465 	detail 	search 	search
TCONS_00290720 	noncoding 	-1.23456 	detail 	search 	search
TCONS_00028732 	noncoding 	-1.23453 	detail 	search 	search
TCONS_00305003 	noncoding 	-1.23435 	detail 	search 	search
TCONS_00281529 	noncoding 	-1.23427 	detail 	search 	search
TCONS_00105393 	noncoding 	-1.2342 	detail 	search 	search
TCONS_00265958 	noncoding 	-1.23415 	detail 	search 	search
TCONS_00293682 	noncoding 	-1.2341 	detail 	search 	search
TCONS_00187339 	noncoding 	-1.23405 	detail 	search 	search
TCONS_00119809 	noncoding 	-1.23402 	detail 	search 	search
TCONS_00078680 	noncoding 	-1.2338 	detail 	search 	search
TCONS_00078681 	noncoding 	-1.2338 	detail 	search 	search
TCONS_00295704 	noncoding 	-1.23378 	detail 	search 	search
TCONS_00219802 	noncoding 	-1.23374 	detail 	search 	search
TCONS_00224516 	noncoding 	-1.23367 	detail 	search 	search
TCONS_00293611 	noncoding 	-1.23364 	detail 	search 	search
TCONS_00194649 	noncoding 	-1.23333 	detail 	search 	search
TCONS_00264088 	noncoding 	-1.23332 	detail 	search 	search
TCONS_00224487 	noncoding 	-1.23328 	detail 	search 	search
TCONS_00028719 	noncoding 	-1.23325 	detail 	search 	search
TCONS_00266126 	noncoding 	-1.23309 	detail 	search 	search
TCONS_00238610 	noncoding 	-1.23302 	detail 	search 	search
TCONS_00187660 	noncoding 	-1.2329 	detail 	search 	search
TCONS_00314770 	noncoding 	-1.2329 	detail 	search 	search
TCONS_00187434 	noncoding 	-1.23283 	detail 	search 	search
TCONS_00265864 	noncoding 	-1.23277 	detail 	search 	search
TCONS_00224544 	noncoding 	-1.23264 	detail 	search 	search
TCONS_00305155 	noncoding 	-1.23258 	detail 	search 	search
TCONS_00237387 	noncoding 	-1.23244 	detail 	search 	search
TCONS_00237336 	noncoding 	-1.23243 	detail 	search 	search
TCONS_00105388 	noncoding 	-1.23237 	detail 	search 	search
TCONS_00251912 	noncoding 	-1.23236 	detail 	search 	search
TCONS_00265994 	noncoding 	-1.23236 	detail 	search 	search
TCONS_00265874 	noncoding 	-1.23235 	detail 	search 	search
TCONS_00293540 	noncoding 	-1.23235 	detail 	search 	search
TCONS_00237232 	noncoding 	-1.23234 	detail 	search 	search
TCONS_00304796 	noncoding 	-1.23229 	detail 	search 	search
TCONS_00082090 	noncoding 	-1.23219 	detail 	search 	search
TCONS_00138742 	noncoding 	-1.23203 	detail 	search 	search
TCONS_00194571 	noncoding 	-1.232 	detail 	search 	search
TCONS_00058648 	noncoding 	-1.23197 	detail 	search 	search
TCONS_00076781 	noncoding 	-1.23189 	detail 	search 	search
TCONS_00237508 	noncoding 	-1.23184 	detail 	search 	search
TCONS_00268153 	noncoding 	-1.23172 	detail 	search 	search
TCONS_00266041 	noncoding 	-1.23169 	detail 	search 	search
TCONS_00224509 	noncoding 	-1.23162 	detail 	search 	search
TCONS_00224680 	noncoding 	-1.23152 	detail 	search 	search
TCONS_00058637 	noncoding 	-1.23147 	detail 	search 	search
TCONS_00275520 	noncoding 	-1.23147 	detail 	search 	search
TCONS_00187054 	noncoding 	-1.23137 	detail 	search 	search
TCONS_00198332 	noncoding 	-1.23137 	detail 	search 	search
TCONS_00237258 	noncoding 	-1.23125 	detail 	search 	search
TCONS_00237548 	noncoding 	-1.23125 	detail 	search 	search
TCONS_00187164 	noncoding 	-1.23111 	detail 	search 	search
TCONS_00224591 	noncoding 	-1.23103 	detail 	search 	search
TCONS_00265709 	noncoding 	-1.23097 	detail 	search 	search
TCONS_00186949 	noncoding 	-1.2308 	detail 	search 	search
TCONS_00187090 	noncoding 	-1.23077 	detail 	search 	search
TCONS_00028472 	noncoding 	-1.23067 	detail 	search 	search
TCONS_00187077 	noncoding 	-1.23063 	detail 	search 	search
TCONS_00293603 	noncoding 	-1.23063 	detail 	search 	search
TCONS_00082110 	noncoding 	-1.23062 	detail 	search 	search
TCONS_00076630 	noncoding 	-1.23051 	detail 	search 	search
TCONS_00093955 	noncoding 	-1.23023 	detail 	search 	search
TCONS_00049201 	noncoding 	-1.23017 	detail 	search 	search
TCONS_00281630 	noncoding 	-1.23016 	detail 	search 	search
TCONS_00237366 	noncoding 	-1.23015 	detail 	search 	search
TCONS_00266449 	noncoding 	-1.23013 	detail 	search 	search
TCONS_00144552 	noncoding 	-1.22997 	detail 	search 	search
TCONS_00187593 	noncoding 	-1.22997 	detail 	search 	search
TCONS_00028760 	noncoding 	-1.22994 	detail 	search 	search
TCONS_00076664 	noncoding 	-1.22986 	detail 	search 	search
TCONS_00138776 	noncoding 	-1.22958 	detail 	search 	search
TCONS_00259657 	noncoding 	-1.22958 	detail 	search 	search
TCONS_00076564 	noncoding 	-1.22955 	detail 	search 	search
TCONS_00039914 	noncoding 	-1.22949 	detail 	search 	search
TCONS_00237481 	noncoding 	-1.22931 	detail 	search 	search
TCONS_00082238 	noncoding 	-1.22919 	detail 	search 	search
TCONS_00224635 	noncoding 	-1.22912 	detail 	search 	search
TCONS_00237287 	noncoding 	-1.22909 	detail 	search 	search
TCONS_00301670 	noncoding 	-1.22909 	detail 	search 	search
TCONS_00252087 	noncoding 	-1.22887 	detail 	search 	search
TCONS_00293714 	noncoding 	-1.22875 	detail 	search 	search
TCONS_00304951 	noncoding 	-1.2287 	detail 	search 	search
TCONS_00028686 	noncoding 	-1.22856 	detail 	search 	search
TCONS_00224633 	noncoding 	-1.22849 	detail 	search 	search
TCONS_00251837 	noncoding 	-1.22848 	detail 	search 	search
TCONS_00205494 	noncoding 	-1.2284 	detail 	search 	search
TCONS_00087659 	noncoding 	-1.2283 	detail 	search 	search
TCONS_00138667 	noncoding 	-1.2282 	detail 	search 	search
TCONS_00224413 	noncoding 	-1.22817 	detail 	search 	search
TCONS_00028543 	noncoding 	-1.22809 	detail 	search 	search
TCONS_00058545 	noncoding 	-1.22798 	detail 	search 	search
TCONS_00281721 	noncoding 	-1.22795 	detail 	search 	search
TCONS_00187555 	noncoding 	-1.22793 	detail 	search 	search
TCONS_00078682 	noncoding 	-1.22789 	detail 	search 	search
TCONS_00093995 	noncoding 	-1.22775 	detail 	search 	search
TCONS_00304794 	noncoding 	-1.22773 	detail 	search 	search
TCONS_00281478 	noncoding 	-1.22771 	detail 	search 	search
TCONS_00222076 	noncoding 	-1.22757 	detail 	search 	search
TCONS_00281612 	noncoding 	-1.22751 	detail 	search 	search
TCONS_00040110 	noncoding 	-1.22726 	detail 	search 	search
TCONS_00305056 	noncoding 	-1.22725 	detail 	search 	search
TCONS_00119883 	noncoding 	-1.22723 	detail 	search 	search
TCONS_00076734 	noncoding 	-1.22717 	detail 	search 	search
TCONS_00187616 	noncoding 	-1.22717 	detail 	search 	search
TCONS_00040080 	noncoding 	-1.22713 	detail 	search 	search
TCONS_00040220 	noncoding 	-1.22705 	detail 	search 	search
TCONS_00281512 	noncoding 	-1.22662 	detail 	search 	search
TCONS_00082203 	noncoding 	-1.22658 	detail 	search 	search
TCONS_00224561 	noncoding 	-1.22658 	detail 	search 	search
TCONS_00237471 	noncoding 	-1.22654 	detail 	search 	search
TCONS_00187255 	noncoding 	-1.22653 	detail 	search 	search
TCONS_00224464 	noncoding 	-1.22637 	detail 	search 	search
TCONS_00093954 	noncoding 	-1.22631 	detail 	search 	search
TCONS_00028555 	noncoding 	-1.22623 	detail 	search 	search
TCONS_00082253 	noncoding 	-1.22617 	detail 	search 	search
TCONS_00251820 	noncoding 	-1.22608 	detail 	search 	search
TCONS_00076710 	noncoding 	-1.22607 	detail 	search 	search
TCONS_00119871 	noncoding 	-1.22606 	detail 	search 	search
TCONS_00105407 	noncoding 	-1.22602 	detail 	search 	search
TCONS_00073580 	noncoding 	-1.22588 	detail 	search 	search
TCONS_00058567 	noncoding 	-1.22578 	detail 	search 	search
TCONS_00187385 	noncoding 	-1.22568 	detail 	search 	search
TCONS_00194654 	noncoding 	-1.22562 	detail 	search 	search
TCONS_00164029 	noncoding 	-1.22558 	detail 	search 	search
TCONS_00028491 	noncoding 	-1.22557 	detail 	search 	search
TCONS_00187114 	noncoding 	-1.22557 	detail 	search 	search
TCONS_00266454 	noncoding 	-1.22556 	detail 	search 	search
TCONS_00305043 	noncoding 	-1.22551 	detail 	search 	search
TCONS_00028678 	noncoding 	-1.22546 	detail 	search 	search
TCONS_00040023 	noncoding 	-1.22546 	detail 	search 	search
TCONS_00039870 	noncoding 	-1.22541 	detail 	search 	search
TCONS_00073579 	noncoding 	-1.22536 	detail 	search 	search
TCONS_00076629 	noncoding 	-1.22534 	detail 	search 	search
TCONS_00039924 	noncoding 	-1.22525 	detail 	search 	search
TCONS_00293734 	noncoding 	-1.22525 	detail 	search 	search
TCONS_00224533 	noncoding 	-1.22506 	detail 	search 	search
TCONS_00082073 	noncoding 	-1.22498 	detail 	search 	search
TCONS_00144553 	noncoding 	-1.22489 	detail 	search 	search
TCONS_00093919 	noncoding 	-1.22482 	detail 	search 	search
TCONS_00040010 	noncoding 	-1.22475 	detail 	search 	search
TCONS_00187063 	noncoding 	-1.22472 	detail 	search 	search
TCONS_00187368 	noncoding 	-1.22471 	detail 	search 	search
TCONS_00314625 	noncoding 	-1.22465 	detail 	search 	search
TCONS_00314728 	noncoding 	-1.22456 	detail 	search 	search
TCONS_00237205 	noncoding 	-1.22445 	detail 	search 	search
TCONS_00266236 	noncoding 	-1.22442 	detail 	search 	search
TCONS_00237389 	noncoding 	-1.22438 	detail 	search 	search
TCONS_00076850 	noncoding 	-1.22437 	detail 	search 	search
TCONS_00093935 	noncoding 	-1.22436 	detail 	search 	search
TCONS_00187250 	noncoding 	-1.22429 	detail 	search 	search
TCONS_00187511 	noncoding 	-1.22427 	detail 	search 	search
TCONS_00040135 	noncoding 	-1.22421 	detail 	search 	search
TCONS_00281752 	noncoding 	-1.22415 	detail 	search 	search
TCONS_00076613 	noncoding 	-1.22414 	detail 	search 	search
TCONS_00119889 	noncoding 	-1.22396 	detail 	search 	search
TCONS_00224589 	noncoding 	-1.2239 	detail 	search 	search
TCONS_00028620 	noncoding 	-1.22389 	detail 	search 	search
TCONS_00187596 	noncoding 	-1.22384 	detail 	search 	search
TCONS_00293789 	noncoding 	-1.22377 	detail 	search 	search
TCONS_00314616 	noncoding 	-1.22371 	detail 	search 	search
TCONS_00105402 	noncoding 	-1.22367 	detail 	search 	search
TCONS_00187236 	noncoding 	-1.22363 	detail 	search 	search
TCONS_00028479 	noncoding 	-1.22354 	detail 	search 	search
TCONS_00058561 	noncoding 	-1.22354 	detail 	search 	search
TCONS_00028364 	noncoding 	-1.22351 	detail 	search 	search
TCONS_00076650 	noncoding 	-1.22314 	detail 	search 	search
TCONS_00252100 	noncoding 	-1.22313 	detail 	search 	search
TCONS_00186938 	noncoding 	-1.22304 	detail 	search 	search
TCONS_00304978 	noncoding 	-1.22302 	detail 	search 	search
TCONS_00028862 	noncoding 	-1.22289 	detail 	search 	search
TCONS_00078480 	noncoding 	-1.22283 	detail 	search 	search
TCONS_00237235 	noncoding 	-1.22276 	detail 	search 	search
TCONS_00224483 	noncoding 	-1.22273 	detail 	search 	search
TCONS_00237292 	noncoding 	-1.22253 	detail 	search 	search
TCONS_00293546 	noncoding 	-1.22251 	detail 	search 	search
TCONS_00028705 	noncoding 	-1.2225 	detail 	search 	search
TCONS_00251966 	noncoding 	-1.22214 	detail 	search 	search
TCONS_00304824 	noncoding 	-1.22209 	detail 	search 	search
TCONS_00028704 	noncoding 	-1.22201 	detail 	search 	search
TCONS_00237379 	noncoding 	-1.22198 	detail 	search 	search
TCONS_00028496 	noncoding 	-1.22196 	detail 	search 	search
TCONS_00028720 	noncoding 	-1.22194 	detail 	search 	search
TCONS_00144515 	noncoding 	-1.22194 	detail 	search 	search
TCONS_00237277 	noncoding 	-1.22187 	detail 	search 	search
TCONS_00314791 	noncoding 	-1.22187 	detail 	search 	search
TCONS_00039974 	noncoding 	-1.22185 	detail 	search 	search
TCONS_00224686 	noncoding 	-1.22182 	detail 	search 	search
TCONS_00281483 	noncoding 	-1.22176 	detail 	search 	search
TCONS_00028319 	noncoding 	-1.22174 	detail 	search 	search
TCONS_00266223 	noncoding 	-1.22172 	detail 	search 	search
TCONS_00173153 	noncoding 	-1.2217 	detail 	search 	search
TCONS_00040207 	noncoding 	-1.22166 	detail 	search 	search
TCONS_00008945 	noncoding 	-1.22144 	detail 	search 	search
TCONS_00039956 	noncoding 	-1.22141 	detail 	search 	search
TCONS_00304741 	noncoding 	-1.22138 	detail 	search 	search
TCONS_00187443 	noncoding 	-1.22136 	detail 	search 	search
TCONS_00040229 	noncoding 	-1.22134 	detail 	search 	search
TCONS_00076643 	noncoding 	-1.22119 	detail 	search 	search
TCONS_00028408 	noncoding 	-1.2211 	detail 	search 	search
TCONS_00266338 	noncoding 	-1.22107 	detail 	search 	search
TCONS_00028687 	noncoding 	-1.22103 	detail 	search 	search
TCONS_00251860 	noncoding 	-1.22072 	detail 	search 	search
TCONS_00224460 	noncoding 	-1.22064 	detail 	search 	search
TCONS_00073577 	noncoding 	-1.22063 	detail 	search 	search
TCONS_00237295 	noncoding 	-1.22054 	detail 	search 	search
TCONS_00082287 	noncoding 	-1.2205 	detail 	search 	search
TCONS_00187540 	noncoding 	-1.22045 	detail 	search 	search
TCONS_00205484 	noncoding 	-1.22045 	detail 	search 	search
TCONS_00082261 	noncoding 	-1.22035 	detail 	search 	search
TCONS_00082295 	noncoding 	-1.22033 	detail 	search 	search
TCONS_00265782 	noncoding 	-1.22028 	detail 	search 	search
TCONS_00219607 	noncoding 	-1.22027 	detail 	search 	search
TCONS_00105442 	noncoding 	-1.22021 	detail 	search 	search
TCONS_00187452 	noncoding 	-1.22017 	detail 	search 	search
TCONS_00297222 	noncoding 	-1.2201 	detail 	search 	search
TCONS_00028610 	noncoding 	-1.22002 	detail 	search 	search
TCONS_00256486 	noncoding 	-1.21995 	detail 	search 	search
TCONS_00138797 	noncoding 	-1.21992 	detail 	search 	search
TCONS_00314783 	noncoding 	-1.21979 	detail 	search 	search
TCONS_00216309 	noncoding 	-1.21972 	detail 	search 	search
TCONS_00304772 	noncoding 	-1.21971 	detail 	search 	search
TCONS_00233701 	noncoding 	-1.21961 	detail 	search 	search
TCONS_00028387 	noncoding 	-1.21945 	detail 	search 	search
TCONS_00144578 	noncoding 	-1.21943 	detail 	search 	search
TCONS_00138770 	noncoding 	-1.21936 	detail 	search 	search
TCONS_00184830 	noncoding 	-1.21932 	detail 	search 	search
TCONS_00144608 	noncoding 	-1.21928 	detail 	search 	search
TCONS_00076680 	noncoding 	-1.21921 	detail 	search 	search
TCONS_00293757 	noncoding 	-1.21921 	detail 	search 	search
TCONS_00197807 	noncoding 	-1.21918 	detail 	search 	search
TCONS_00266188 	noncoding 	-1.21912 	detail 	search 	search
TCONS_00224388 	noncoding 	-1.21891 	detail 	search 	search
TCONS_00293771 	noncoding 	-1.21891 	detail 	search 	search
TCONS_00194560 	noncoding 	-1.21887 	detail 	search 	search
TCONS_00266102 	noncoding 	-1.21866 	detail 	search 	search
TCONS_00237451 	noncoding 	-1.21865 	detail 	search 	search
TCONS_00073578 	noncoding 	-1.21854 	detail 	search 	search
TCONS_00040071 	noncoding 	-1.21847 	detail 	search 	search
TCONS_00237339 	noncoding 	-1.21844 	detail 	search 	search
TCONS_00093789 	noncoding 	-1.21838 	detail 	search 	search
TCONS_00224579 	noncoding 	-1.21828 	detail 	search 	search
TCONS_00076622 	noncoding 	-1.21827 	detail 	search 	search
TCONS_00028660 	noncoding 	-1.21815 	detail 	search 	search
TCONS_00281562 	noncoding 	-1.21812 	detail 	search 	search
TCONS_00304926 	noncoding 	-1.21798 	detail 	search 	search
TCONS_00293738 	noncoding 	-1.21793 	detail 	search 	search
TCONS_00224395 	noncoding 	-1.21792 	detail 	search 	search
TCONS_00265851 	noncoding 	-1.2179 	detail 	search 	search
TCONS_00105329 	noncoding 	-1.21786 	detail 	search 	search
TCONS_00039934 	noncoding 	-1.21775 	detail 	search 	search
TCONS_00286518 	noncoding 	-1.21766 	detail 	search 	search
TCONS_00163992 	noncoding 	-1.2175 	detail 	search 	search
TCONS_00187113 	noncoding 	-1.21748 	detail 	search 	search
TCONS_00314585 	noncoding 	-1.21736 	detail 	search 	search
TCONS_00187522 	noncoding 	-1.21724 	detail 	search 	search
TCONS_00194609 	noncoding 	-1.21724 	detail 	search 	search
TCONS_00304801 	noncoding 	-1.21711 	detail 	search 	search
TCONS_00076605 	noncoding 	-1.21708 	detail 	search 	search
TCONS_00187107 	noncoding 	-1.21705 	detail 	search 	search
TCONS_00305020 	noncoding 	-1.21705 	detail 	search 	search
TCONS_00040064 	noncoding 	-1.21703 	detail 	search 	search
TCONS_00119866 	noncoding 	-1.21699 	detail 	search 	search
TCONS_00187457 	noncoding 	-1.21695 	detail 	search 	search
TCONS_00224696 	noncoding 	-1.21686 	detail 	search 	search
TCONS_00105390 	noncoding 	-1.21685 	detail 	search 	search
TCONS_00304737 	noncoding 	-1.21682 	detail 	search 	search
